vin,price
KM8J2CA42KU891417,500
1FTER1EH3KLA10135,500
3N1AB7APXKY437695,500
2HGFC2F67LH504314,500
3FA6P0LU1LR265766,500
3HGGK5H47JM716312,500
LRBFX1SA6LD120365,500
1GNSKHKC1LR227164,500
5TDDKRFH6FS107623,500
1GNSKBKCXFR606441,500
1FMJK1KT7KEA50231,500
JTDEAMDE3MJ004396,500
1N4AA6AP5HC444894,500
1G1ZD5ST1LF044258,500
5NPEL4JA9LH030973,500
JM1BL1V74C1676218,500
1C4HJXFG4LW314815,500
5FNYF6H29MB004582,500
LRBFXBSA0LD183922,500
1GKS2AKC1HR319919,500
1FTEW1E43LFC19512,500
JTEBU5JR0D5119503,500
WMWXM5C54F3A04891,500
WDDUG8DB0LA525314,500
KMHD74LF8LU105804,500
1FTER4FH7KLB08097,500
JTJHZKFA2L2022432,500
5FNRL5H68HB023043,500
KL7CJLSBXFB117203,500
1G1ZB5STXLF145580,500
1C6RR7MT7ES407889,500
4T1C11BK4LU008108,500
1C6SRFJT0LN417756,500
1C6RR7GG3LS130556,500
3GNCJNSB0GL263471,500
KL4MMBS28LB131034,500
2T3J1RFV2LC126001,500
JNKCV51E93M021642,500
2T3ZFREV6JW450893,500
19UUA9F57CA002608,500
3MYDLBJV4LY701005,500
2HKRW2H23LH644798,500
2HKRM4H77FH611577,500
JTDKARFU8L3122063,500
5N1DR2BM8LC581930,500
MAJ3S2GE1LC362612,500
JTEBU5JR3K5679576,500
1C4PJMLX8LD558185,500
1G6DS5E35C0126227,500
3HGGK5H42LM727463,500
WVWKC71KX8W067285,500
1FM5K8D88JGA18376,500
2T3RFREV3JW821993,500
5NPE24AF4KH749884,500
1FMSK8DH9LGC25011,500
1GYKPCRS8LZ219289,500
3FA6P0G78LR103721,500
3GKALMEV5LL286995,500
ZN661XUA5LX355078,500
1C6RREFG9LN107982,500
W1N0G8EB0LF841900,500
1FMCU0H61LUB47141,500
1FTEW1E4XLFA92550,500
WA1C2AFP5HA050961,500
1FTFW1ET4CFB22816,500
1GAZGPFGXJ1332144,500
3C6TRVDG2GE109303,500
4T1DZ1FB8LU055133,500
3GNAXKEV8LS732073,500
YV4A22RL0M1686173,500
1C4PJLCB7LD606029,500
3GNAXLEX7KS524790,500
1GNERGKW7LJ256549,500
LRBFX3SX4LD183934,500
2A4RR5D17AR241228,500
5FNYF6H29MB006705,500
5UXCR6C00L9D65975,500
KM8J3CAL8LU281611,500
WDDWJ8DBXKF854470,500
JA4AZ3A35KZ047215,500
3GNKBKRS1LS719412,500
3C6TRVNG2LE132511,500
3C4PDCBB6KT756330,500
1N4AA5APXCC869983,500
WA1LGAFE2BD005868,500
5N1AR1NN5CC616991,500
5J6RE3H75AL033632,500
1FTEW1E48LKD38325,500
JF2GTAMC2L8276641,500
5N1DL0MM2LC500617,500
5J6RW1H55LA015761,500
2HKRW1H25LH402850,500
3VV1B7AX6LM168179,500
1FMCU0GD4KUB29635,500
2FMGK5C88KBA10375,500
3CZRU5H32LM713047,500
3MVDMABL5LM109833,500
3GNCJLSBXJL349558,500
4S4BSAHC9J3216514,500
1C4PJLCB1JD621039,500
1GKKNSLA0HZ200723,500
3C4PDCGB7LT250595,500
1C4RJFLG8LC334229,500
3GNCJLSB2HL273750,500
1G6AX5SS3H0171951,500
4T1B61HK6JU006667,500
1GCGSCEN0M1127801,500
3GTP2VE32BG312442,500
1G1PC5SB8E7234752,500
JN8AT2MT8LW001706,500
2HKRW1H50LH416939,500
3VV1B7AX9LM165583,500
5TDKZ3DC6LS078613,500
3GNCJKSB6LL306591,500
3LN6L5LU1LR620725,500
1N4BL4BV0LC144737,500
3N1AB8CV9LY251424,500
KL4CJASB5LB001386,500
WMWXP5C34H3C64099,500
JN8AZ18U49W016952,500
3TMAZ5CN2HM032021,500
2HGFC3A57LH753734,500
1FTER4FH0LLA19473,500
1N4AA6AP0HC406957,500
3GNCJPSB1LL215371,500
1J8GR48K17C543408,500
1G11Z5S31LU114870,500
5XXGT4L33LG382739,500
1C4SDHCT4LC381422,500
3LN6L5F92HR612776,500
1GNKVHKD9HJ233770,500
JM3TCADYXL0401982,500
1GCGTCEN0M1113474,500
3VWCB7BU1LM062358,500
1HGCV1F15LA054866,500
5TDDZRBH9LS033773,500
58ABK1GG2JU096238,500
1C4NJRFB4HD110182,500
5N1AZ2BJ0LN130178,500
JTHBF30G420048723,500
3GNAXHEVXLS676883,500
3KPF24AD0LE257149,500
1C4PJLCB7LD619010,500
JTHBW1GG1D2029533,500
1GKKNKLA1LZ231634,500
WDCGG8JB2EG309955,500
3N1AB7AP8KY284217,500
4GLDV13L95D288551,500
5XYPG4A56LG692890,500
1FMCU9G68LUB94320,500
5TDBZRFH7HS390295,500
1G1ZE5STXHF277012,500
5FNYF6H24MB006255,500
3VWD17AJ9GM339309,500
3GNCJLSB8LL227901,500
4S3BWGP66L3029032,500
1G1FA1RS7L0143462,500
4S4BRCLC3B3351973,500
3GTU2PEJ6JG550175,500
1G1JB5SB2L4136615,500
7FARW2H56LE016652,500
3G1BE6SM1JS621439,500
1HGCV1F15LA120073,500
SALGS2SE5LA597845,500
JN8AY2ND9K9091177,500
1FMCU0HD2JUB95324,500
KL7CJKSB1LB354295,500
1GYKNGRS8LZ147071,500
W1Y4EBHY9LT026961,500
1C4RJEAG6DC533990,500
2FMDK38C27BB34637,500
1C4RJFAG9LC326787,500
1GNKRGKD4FJ149724,500
3N1AB7AP1JY259285,500
1GCGSBEN8K1234666,500
2C4RC1EG1KR528603,500
2GCVKMEC4K1245434,500
1N4BL4CV9LC229042,500
1FTFW1E42LFA00030,500
1FMCU0G61LUA97634,500
5J8YD4H51LL039957,500
1FMSK8BH3LGC24696,500
NMTKHMBX0JR000743,500
5XYPGDA51HG337262,500
2G11Z5S32K9114002,500
3GCUYDED9LG381957,500
1FADP3L92HL228137,500
1FTEW1EF9GKD37403,500
3CZRU6H56KM721528,500
5FNRL6H76LB064570,500
3N1CP5BV3LL532500,500
1C4HJXFN5MW500928,500
4S4BSAKC6J3212977,500
1FTEW1E55LKE70967,500
5LMTJ2AH4FUJ26009,500
1N4BL4BV3KC223866,500
3CZRU6H79LM731540,500
5FNYF8H96LB011917,500
4S4BSAKC6J3307927,500
1C4PJMDX6LD646635,500
3N1CN7AP4KL840732,500
3GNAXHEV1LS699257,500
5FNYF6H54JB044641,500
W1KZF6JB0LA802352,500
5FNRL6H76LB042777,500
4T1J11BK5LU004155,500
2T1BURHE4FC407772,500
1FA6P8CF6L5167576,500
1FTEW1EP8LFC32363,500
WP0AB2A91KS115477,500
1FTEW1E43LFA84452,500
1G1PB5SH0D7181213,500
2GNAXTEX9J6188010,500
1FATP8FF1L5135925,500
1C4HJXFN2LW325570,500
3GTP8CEK0LG359920,500
2FMPK4J86GBB07661,500
1FMJU1KT9GEF02200,500
JN8AT2MT2LW036015,500
1N6BD0CT9JN727450,500
1FM5K8BH7HGC59469,500
4S4BTACC3L3270186,500
1C4NJDEB7HD139776,500
KM8J33AL2MU289169,500
1HGCV1F11LA032086,500
2HKRW2H25LH631406,500
KM8SR4HF2HU191712,500
ZFF68NHA7E0200282,500
5FNRL6H79LB072792,500
1J4GA59118L610210,500
3N1AB6AP2CL711240,500
1C6RR7GGXLS140985,500
1FMSK8DH8LGB83205,500
2HGFC2F67LH573665,500
KL4CJESB1LB054898,500
3GCPKTE72DG110680,500
1FMCU0G60LUC02891,500
JN8AY2NE7L9780452,500
3FA6P0HD5LR249868,500
JF2SKAXC4LH518399,500
3C63R3GLXLG177456,500
SAJDF5GX3MCK69955,500
1FTEW1E52LKF02709,500
1HGCR3F85GA015505,500
19XFC2F55HE040349,500
1C4RJFAG2LC413849,500
ML32F3FJ9LHF05801,500
KM8K22AA5MU616454,500
4T1BF1FK8HU736691,500
1FTEX1EP0LKE73094,500
1FTEW1E43LFC54986,500
2T2HZMDA3LC244847,500
ZAM57RTA8F1130049,500
1C4PJMBB4JD617901,500
5FNYF4H21DB071732,500
5LMCJ1C95LUL07678,500
1GNSKKE75ER148580,500
1FTEX1EPXGFB06749,500
3FA6P0LU5LR156596,500
5YFBURHE8FP359614,500
3C6UR5FL0FG524539,500
JTNKARJE4GJ511697,500
1G1BE5SM3J7100960,500
2T2YZMDA8LC255665,500
5XXGT4L36LG414082,500
5FNRL5H49EB097582,500
WP0AB2A95LS225434,500
1G1JC5SH3F4141571,500
5TDFZRBH1LS051256,500
JTHCE1BL1D5011270,500
1G1JD5SB9L4104075,500
2C4RDGEG7KR692812,500
5TDHZRBH4LS027431,500
KM8J23A48MU295425,500
1G1ZD5ST9LF149713,500
1C4RDJAG5DC680981,500
1GKKNMLS5LZ209592,500
1GYFK63867R156892,500
1N4BL4DW0LC259182,500
19XFC2F5XGE069165,500
W1N0G8DB9LF850984,500
3VWCB7BU3LM063060,500
5TDJZRFH7HS414896,500
3GNCJPSB8LL180103,500
4T1BF1FK0HU723403,500
5YFT4MCE4MP058415,500
4T1C11AK9LU381971,500
JTNKHMBX2L1089311,500
JF2SKADC1LH589449,500
5TDGZRAH8LS511146,500
3C4NJDBB0LT197249,500
3GNAXHEV4LS731408,500
3FA6P0CD3KR141805,500
4A4AP4AU5EE015587,500
KL79MMS21MB033582,500
3N1AB8CV1LY265642,500
JTJYARBZ6K2134564,500
1FMCU9H69LUA38964,500
2HKRW2H5XLH660328,500
1GYUKCEF3AR168748,500
KM8J33A22HU274054,500
3GKALPEV4LL334777,500
1FM5K7D85HGA57995,500
KNDPRCA65M7852947,500
KL4MMDS27LB083635,500
1C4PJMBX3LD627463,500
5N1AT2MV5EC782827,500
5FNRL5H60CB090633,500
1C4PJMLBXLD644165,500
3N1CN8BV5LL904605,500
1FM5K8HC3LGD04234,500
WBXHT3C31H5F80624,500
5YFS4RCE6LP044832,500
7FARW1H87LE018799,500
1FMCU0G64LUA71254,500
3GTU2NEC6HG142209,500
3FA6P0H71GR225146,500
1G1PA5SG8E7190379,500
1FMCU9BZ6LUB13851,500
5FNYF5H36GB024943,500
5J8YD4H35JL015804,500
2C4RDGCG5KR610949,500
WDDWF4KB4HR232533,500
KNAFX4A63G5477063,500
KNMAT2MV6HP516783,500
WDDUG6EB2LA526354,500
3C6UR5CL9LG150996,500
1FTEW1E43LFC31837,500
JTNKHMBXXL1090514,500
5NMS33AA7LH263793,500
2LMPJ6K96LBL21215,500
3N1AB7AP1HY335761,500
JN1EV7EK9LM340676,500
JF2SJAGC0EH411694,500
4S4BRBJCXC3209036,500
1FMCU0F64LUB61263,500
2C3CCAAGXCH104442,500
2C4RC1BGXKR597276,500
1N4BL4BV1LC264515,500
3VV3B7AX2LM072512,500
5LMCJ2DH2LUL17581,500
4T1C31AK7LU015839,500
3GNKBBRAXLS594563,500
3FA6P0D92KR206878,500
3N1CP5CU7KL470426,500
KM8SR4HF8HU168256,500
1GYKPGRS0LZ161315,500
1G1ZE5ST6HF227675,500
1G1FY6S04L4129030,500
3GNKBLRS1LS586737,500
5XXGM4A72FG437589,500
1N6AA1EF2LN505126,500
3D7UT2HL0BG616286,500
3C6MR5AJ4LG129944,500
3GCPWCED1LG357956,500
JN1EV7AP0LM203420,500
5GADV231X7D114661,500
1GYFZER4XLF141057,500
1GNERKKW8LJ126895,500
JN8AZ1MW6CW201826,500
JNKCV54E16M712292,500
WP0AF2A91GS195326,500
1N4BL4BWXLN318021,500
1C4BJWEG4FL675579,500
5LMJJ3LT9LEL10219,500
SALWR2VF6GA631311,500
1GKKNPLS3HZ145755,500
ZAM57XSA0K1311193,500
1FAHP2F83KG118258,500
3GTU2NEC9GG244988,500
1C4RJEAG0LC392249,500
3C4PDCAB6LT249656,500
5NPEC4AB7BH315677,500
1HGCV1F42LA079248,500
1G4ZU5SS5JU145189,500
ZFF82WNA9J0234335,500
2T1BURHE1KC165159,500
3GKALSEX5LL250665,500
55SWF4JB5HU203946,500
1FMSK7FH6LGC40802,500
5XYPG4A53LG686318,500
1FTMF1CBXLKE93178,500
SJKCH5CP0HA033031,500
1FM5K8D86FGC55830,500
3FADP4BJ7DM222800,500
JM3KFACM0L0723418,500
W1KUG8DB5LA554713,500
4T1L11AK1LU943135,500
4S3BWAN65L3030060,500
1FTER4FH4LLA54985,500
2C3CDXBG8LH101828,500
1GYFZER46LF138866,500
1J8GP28K98W284497,500
3C6TR5CT6GG330843,500
19XFC2F65LE203213,500
W1NYC6BJ7LX341855,500
5N1AZ2DS5LN108716,500
1GNEVHKW0LJ175863,500
3PCAJ5M37KF104797,500
1FTEW1EP8LFA82352,500
1GYS4DKJXHR328764,500
1N4BL4CV0LC256355,500
1C4RJEBG1LC295429,500
1FAHP35N48W222270,500
3GCUYEEDXLG346995,500
1FTER4FH0LLA60279,500
1C4PJLDB0LD615055,500
5FNRL6H7XLB063194,500
5FNYF6H68JB006936,500
JTDEPMAEXMJ134016,500
3PCAJ5M18LF116473,500
YV4102PK0L1616901,500
JTDEPMAE0MJ118102,500
5YFBURHE1JP802713,500
5N1AT2MT9LC793275,500
2C3CDZFJ3LH205998,500
1C4RJFAG6LC390866,500
1FMSK7DH0LGC07037,500
2C3CDXEJ8GH129674,500
19UYA2252WL007433,500
1GNKVJKD9FJ320802,500
1FTFW1ET0EFC67662,500
2HKRW1H21LH414252,500
4T1C11AK1LU371404,500
1G1ZB5ST8LF152561,500
3C3CFFAR2FT625267,500
1GKKVNED5GJ323228,500
1HGCR2F80EA290917,500
LRBFXCSA3LD063599,500
2C3CDZJGXLH191349,500
JHMCR6F70HC024642,500
5FNYF6H24MB008412,500
1V26E2CA0LC225578,500
2T2BZMCA0HC106715,500
1GKKNWLS8HZ295421,500
2GNAXHEV4L6162459,500
JTNB11HK9J3023600,500
2LMTJ8LR4GBL40442,500
2G1WT58K189249910,500
KNAFK4A63F5337706,500
3GNCJKSB8LL326423,500
KM8J3CAL3LU240271,500
1G11Z5SA3KU138181,500
KL4CJGSMXKB952928,500
1G1ZD5ST3JF124187,500
3GCUYHELXLG437273,500
3GTP8DED5LG387669,500
3VWCB7BUXLM076081,500
WMWWG9C34H3C81939,500
5N1DL0MN2KC534239,500
2HGFB2F90CH319101,500
KNDPNCAC0M7861007,500
4S4BTANC9L3257455,500
1FM5K7D89HGC88589,500
5TDBBRCH9LS500622,500
WA1E2AFY9L2063829,500
1FTFW1RG9LFC05042,500
5N1AT2MV0EC813790,500
SJKCH5CR9HA036964,500
2T3DWRFVXKW044173,500
2FMDK3J92CBA02938,500
2C4RC1GG8CR346430,500
1V2GC2CA5LC202162,500
5TDHBRCH7LS506204,500
5TDGBRCH5LS508707,500
ML32A3HJXLH004876,500
1HGCV1F59LA126932,500
1FTEW1E56LKE86644,500
1FMCU0H61LUC06365,500
1HGCP2F34AA187214,500
KL7CJLSB4MB303039,500
JTDKARFU6L3124832,500
3VV1B7AX4LM105601,500
5FNYF6H53HB072442,500
1GCGTBEN3K1102556,500
1FTFX1EF6GFC46096,500
3GCNWAEH4LG279008,500
2GNAXUEV0L6102414,500
3VW267AJ9GM370553,500
1N4BL4BV0LC269642,500
1GKS1HKJ4GR106147,500
1GNEVGKW1JJ181923,500
1FTEW1EG4JFB60851,500
3N1CN8FV6LL808380,500
5NPD84LF3LH548101,500
19XFC1F96LE001324,500
3GCPWCET4LG400161,500
4S4BTACC8L3172853,500
3N1AB7AP2HY321402,500
1N6AD0ER8GN745198,500
ZASPAKBN8L7C91754,500
1GNSCCE04CR266560,500
3N1AB8BV6LY272085,500
3C4NJCBB1MT527038,500
1N4AL3AP8JC102967,500
5FNRL6H70LB074687,500
1G1ZD5STXLF033520,500
1C4RJEBG4LC392981,500
1C3CCCCG6FN510156,500
7FART6H97LE013570,500
WP1AA2A5XKLB08472,500
5N1AT2MT6GC857312,500
3GNAXKEV8LL319340,500
1FMCU0G6XLUA67970,500
1C4HJXDN4LW212819,500
19UUB2F52HA000499,500
1V2JR2CA5MC509241,500
1FTEW1CP0LFC54117,500
5GAKVBKDXHJ235051,500
3VV2B7AX5LM156657,500
2B3CJ4DV2AH319518,500
JT8BF28G4Y5081490,500
KL79MNSL2MB026090,500
1GKS2CE04ER236932,500
1GYFZFR4XLF017327,500
5NMS23AD2LH248082,500
1G11B5SL0EF147225,500
3N1AB7AP0HY237823,500
1GNSCSKD9MR120366,500
SJKCH5CR9HA035877,500
1GYKNARS1JZ242226,500
1N6AA1EF2LN500492,500
2HGFC2F64LH563322,500
WDDYJ8AA9LA025358,500
5NPEF4JA4LH006698,500
1FMCU0G62LUB98794,500
5TFGY5F10LX271561,500
2HGFC2F74HH560226,500
MAJ6S3JLXLC315802,500
3FA6P0LUXLR263837,500
3C6UR5CL1LG227750,500
2HNYD18684H548121,500
3C6TR5EJ6HG639970,500
5TDGZRAH3LS005496,500
3GKALTEV4JL274425,500
2C4RC1EGXLR240578,500
2HGFC3B74HH355856,500
1FMSK8FH2LGC90960,500
4JGDF6EE7HA945228,500
1GNSKCE08DR225546,500
5GAERBKW4LJ288730,500
1FTER4FH9KLA91710,500
1GTJTCDE5A8140471,500
5XYPG4A33LG662907,500
3GKALTEV2LL192566,500
1V2KR2CA9JC510103,500
1G1ZD5ST7JF248527,500
1VWBN7A30EC001843,500
5XYPG4A37LG682321,500
1FMSK7DH6LGC98556,500
3GTP8DEDXLG376991,500
JA4AP3AU1CZ001980,500
1FMCU9G62LUA26799,500
1C4PJMLB2LD551608,500
2T3P1RFV0LC139050,500
2C3CDXBG3LH190711,500
1C6RRFFG7LN128383,500
1G1FB1RSXL0118990,500
2GKALNEK2G6347337,500
3C6UR5TL7LG127135,500
1FTEW1EGXHFB81102,500
2T3P1RFV4LC128021,500
JN8AS5MV8CW358938,500
3FA6P0H70HR345733,500
19XFC2F5XGE015199,500
JTDKAMFU1M3130428,500
1HGCV1F32KA083127,500
KM8J33A25GU104429,500
1G1ZB5STXHF266763,500
JM1DKFB74L1470006,500
5NPEB4AC1BH243810,500
5XXG34J20MG014773,500
WVWDR7AN1LE018007,500
ZASPAKBNXL7C91335,500
1FMHK7D93CGA00029,500
5GAKRCKD8HJ282153,500
5FNYF6H94MB002574,500
1FTEW1EP5LFC40291,500
1FTEW1E5XLKE91815,500
JF2SJABC0JH595133,500
1GTH6CEN6L1119869,500
WA1BCCFS3JR016694,500
1FM5K8D87HGC64331,500
5N1AZ2MH9HN134568,500
1GNSKBKC4KR364448,500
JTEBU5JR3L5829364,500
1G1FY6S07L4131029,500
3GCEC13C99G234249,500
3VWCB7BU1LM071643,500
5J8TC2H64ML004373,500
1FMJU1KT5HEA62378,500
1HGCV1F10LA133426,500
2GNALAEK4F1150192,500
WDDZF4JB7HA012574,500
55SWF4KB0FU079435,500
3TMCZ5AN2LM361435,500
4S4WMARD9L3475297,500
KL7CJLSB9LB013040,500
3KPA24AD3LE334266,500
4S3GKAA62K3605091,500
1N4AA6EV2LC375857,500
4S4BTANC5L3251801,500
3FA6P0HD4LR161930,500
1N4BL4CV0KC142564,500
JM3TCBCYXK0302889,500
5YFBURHE5HP612181,500
1C4PJLCB0LD530475,500
3FA6P0K92GR400966,500
SALWR2FV4HA158287,500
JF2GTACC4K8248159,500
1FTBF2B62GED43829,500
5NPEJ4J20LH050768,500
5J8TB4H70GL002518,500
5UXCW2C05L9B54501,500
KNDPM3ACXK7609751,500
3N1CP5BV5LL522020,500
JF2GPANC9HH257966,500
KL7CJKSB1LB352580,500
1FTFX1E44LFB61640,500
2G1115SL5E9193144,500
2G4WD532751225922,500
WDC0G4JB9KV180873,500
1G1RD6E48CU122010,500
KL4CJASB6MB300452,500
1G1PF5S91B7267821,500
3N1AB7AP9HY387252,500
1G1ZE5ST0HF150799,500
1HGCR3F8XHA025965,500
3N1AB7AP2JL641533,500
5NPEB4AC1EH858801,500
1FTEW1EP4LFC27581,500
JTDKARFP4L3158231,500
1GKDT13S642186217,500
2FMPK4AP6KBC32188,500
1C4SDJDT9EC318566,500
1C4SDJCT2DC520908,500
5XYKT3A68DG390009,500
YV4902RK5G2791368,500
1FMSK8DH9LGC29513,500
4JGFB4JB8LA231394,500
7FART6H54LE008212,500
7JRA22TK2LG064819,500
1NXBR32E03Z012683,500
5FNYF5H92MB005466,500
1FMSK8DH6LGC17898,500
1FMCU9GD1HUE42669,500
KL7CJLSB4MB304336,500
4T1E31AK1LU536273,500
1GCDT196548100804,500
KNDPM3AC9M7857010,500
5N1AZ2MHXGN108897,500
3C4PDCGG8KT763462,500
3KPFK4A71HE074246,500
5N1AZ2CS9LN164529,500
JC1NFAEK8L0144370,500
JN1EV7AP9HM741833,500
KL4MMFSLXLB098764,500
KL4CJASBXHB195730,500
1C4HJXFN2MW514320,500
1FMCU9J95LUB31260,500
3C4NJDCB7LT246073,500
KM8K22AA3LU477021,500
JTMD6RFV7LD005054,500
5NPDH4AE3FH633793,500
5TDFZRBH6LS053777,500
3FA6P0LU7KR116681,500
3HGGK5H87LM714159,500
1C4PJMLB3LD502093,500
2GNFLFEKXG6159745,500
3TMAZ5CNXLM122302,500
ZACNJBBB6LPL75237,500
1C4NJPBA5ED690961,500
5NMS33AD4LH262594,500
1G1ZB5ST0HF170415,500
3C63RRML2LG158486,500
2FMPK4J92LBB19955,500
1N6BA07A67N228681,500
1FDNF20L03EC13947,500
4S3BNAC68H3058349,500
5XYZUDLB9GG371811,500
5GAEVAKW9LJ217318,500
4T1F31AK0LU016909,500
1C4PJLAB6GW324428,500
JTHBF1D21F5080556,500
3VWCB7BU9LM058560,500
5TDCZRAH0LS511933,500
1FMCU9HD2KUC48318,500
1HGCR2F33HA175172,500
3VWN57BU2LM044659,500
3GTU2NEJ6HG200740,500
3GNKBBRA4LS572607,500
1J4GL48K07W702680,500
2G61M5S33G9155352,500
2GNALCEK3H1595604,500
5XXGT4L34KG326310,500
LRBFX2SA2LD178995,500
1C4RJFBGXLC196954,500
3GCEK33209G220259,500
5XXGM4A74FG447153,500
1G6AA5RA3G0112508,500
1C6RREBG9LN267205,500
JN8AZ28R89T127152,500
WMWZC5C5XGWU20761,500
2HKRW2H94LH633466,500
1GCGTDEN6J1305239,500
1FADP3F27HL221585,500
KMHD74LF6LU080367,500
1FMCU9F61LUA56264,500
1C4SDJCT6LC412032,500
2C3CDZBTXKH578350,500
1FMCU9BZ7LUC05020,500
1D7HA16K48J133838,500
2C3CDXBG2KH664436,500
WDDNG86X38A207336,500
1FMCU9J98JUB61365,500
1FM5K7D80HGB46194,500
1HGCT1B81FA006214,500
1C6SRFJT0LN270080,500
1C3CCCFB0GN135429,500
1GNSCHKC3LR151766,500
JTDKARFP1H3039575,500
1GKFK13027J130103,500
JM3KFBCM5L0741001,500
4T1G11AK0LU967380,500
1HGCV1F11LA076346,500
2GNAXUEV1L6239281,500
1FMCU0GD2HUD75074,500
JF2SKAXC4LH604909,500
2C4RC1FGXLR266693,500
4S4BTANC1L3235661,500
JTMD6RFV6LD004302,500
1C4HJXEG3LW318758,500
2GNAXUEV9K6262953,500
1N4BL4CW7LN315981,500
1FADP3K23FL328717,500
3N1AB7AP3HY235984,500
JM3KFADM7L1836520,500
5XYZU3LB6HG424265,500
3C4NJCAB1KT778169,500
1FTMF1CB8LKF01164,500
1GNSKNKD8MR129029,500
3VWCB7BU5LM015141,500
3MW5R1J06M8B48243,500
3GNAXLEX7LS547648,500
2C4RC1AG8LR104746,500
1HGCR3F89HA029599,500
1C3CCCCG2FN514088,500
1FTER4FH6LLA61713,500
1FTEW1CP5LKF02675,500
1GNKVGED2BJ285075,500
5J8TB1H25AA001418,500
WA1G2AFYXL2050659,500
KL4CJGSB5HB112286,500
WP1AE2AY9LDA23066,500
5GAEVBKW9LJ307641,500
5J8TC2H63ML003781,500
2HKRW2H87LH657137,500
5YFBURHE4JP768086,500
1GNSKCKJ8LR302816,500
2GCRCPEC1K1103767,500
1GYKNERS8HZ207491,500
JM3KFABL9H0211432,500
1GKKNLLA7HZ165801,500
1GKKVSKDXFJ360776,500
4T1BK1FK6GU575011,500
JTDS4MCE7MJ059784,500
3N1AB8BV4LY271128,500
KL4CJASB3KB854965,500
3FA6P0HD2KR170575,500
WP1AA2AY7LDA07993,500
1C6RD7FT1CS325505,500
1FM5K8HC6LGA51801,500
JF2GTAPC6M8200286,500
4T1BF1FK3HU762213,500
5N1AN0NW2BC513816,500
3C4PDDEG5KT774752,500
2GNAXUEV5L6125946,500
3GCPWCEK3LG332538,500
KM8K22AA5MU616924,500
1GB0GRFG5L1240362,500
1N4AL4FV1LN311262,500
4S3BNAC68H3068508,500
WA1ENAFY3L2106391,500
5GAEVAKW8LJ302781,500
5N1AZ2MS1KN136351,500
1GCRYEED1LZ328763,500
WBA3B5G50DNS01005,500
ZACNJAD10LPK97228,500
1FTEW1C52LKF07637,500
1GDW7LCG5F1181840,500
2LMDJ6JK9CBL10149,500
1N6AD0EV6HN771037,500
1GKLVLED9AJ108581,500
3VWCB7BU8LM067668,500
KL4MMESL5LB096060,500
KM8J33AL6MU294388,500
1C4NJRBB4FD168294,500
1GCRWBEHXLZ340420,500
5N1DR2MN1KC639932,500
KNDJ33AUXM7127740,500
4T1C11AK4LU992054,500
